frame_id,timestamp,dt_ms,my_x,my_y,my_z,my_raw_vx,my_raw_vy,my_raw_vz,my_raw_kmh,my_pos_vx,my_pos_vy,my_pos_vz,my_pos_kmh,my_chosen_vx,my_chosen_vy,my_chosen_vz,my_chosen_kmh,my_source,my_is_staircase,my_speed_delta_kmh,tg_ptr,tg_raw_kmh,tg_pos_kmh,tg_chosen_kmh,tg_source
464,1788706270.9676,16.66,1859.367,217.180,2069.392,0.00,0.00,0.00,0.0,4.01,0.00,9.57,37.4,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
465,1788706270.9842,16.62,1859.468,217.179,2069.632,0.00,0.00,0.00,0.0,4.37,0.00,10.45,40.8,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
466,1788706271.0008,16.66,1859.518,217.178,2069.752,0.00,0.00,0.00,0.0,4.13,0.00,9.87,38.5,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
467,1788706271.0175,16.65,1859.619,217.177,2069.992,0.00,0.00,0.00,0.0,4.48,0.00,10.69,41.7,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
468,1788706271.0342,16.66,1859.669,217.176,2070.113,0.00,0.00,0.00,0.0,4.21,0.00,10.07,39.3,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
469,1788706271.0508,16.66,1859.720,217.175,2070.234,0.00,0.00,0.00,0.0,4.00,0.00,9.57,37.3,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
470,1788706271.0675,16.66,1859.821,217.173,2070.476,0.00,0.00,0.00,0.0,4.38,0.00,10.46,40.8,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
471,1788706271.0842,16.66,1859.872,217.173,2070.598,0.00,0.00,0.00,0.0,4.14,0.00,9.89,38.6,3.81,0.00,9.10,35.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
472,1788706271.1008,16.67,1859.974,217.171,2070.841,0.00,0.00,0.00,0.0,4.49,0.00,10.74,41.9,3.84,0.00,9.18,35.8,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
473,1788706271.1175,16.66,1860.025,217.170,2070.963,0.00,0.00,0.00,0.0,4.23,0.00,10.12,39.5,3.84,0.00,9.18,35.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
474,1788706271.1342,16.67,1860.127,217.168,2071.208,0.00,0.00,0.00,0.0,4.58,0.00,10.94,42.7,3.88,0.00,9.27,36.2,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
475,1788706271.1508,16.66,1860.178,217.167,2071.330,0.00,0.00,0.00,0.0,4.31,0.00,10.29,40.2,3.88,0.00,9.27,36.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
476,1788706271.1675,16.66,1860.230,217.166,2071.452,0.00,0.00,0.00,0.0,4.09,0.00,9.76,38.1,3.88,0.00,9.27,36.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
477,1788706271.1841,16.66,1860.333,217.164,2071.698,0.00,0.00,0.00,0.0,4.46,0.00,10.66,41.6,3.88,0.00,9.27,36.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
478,1788706271.2008,16.66,1860.384,217.163,2071.822,0.00,0.00,0.00,0.0,4.22,0.00,10.08,39.3,3.88,0.00,9.27,36.2,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
479,1788706271.2175,16.67,1860.488,217.161,2072.069,0.00,0.00,0.00,0.0,4.57,0.00,10.93,42.7,3.91,0.00,9.35,36.5,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
480,1788706271.2341,16.66,1860.539,217.161,2072.193,0.00,0.00,0.00,0.0,4.31,0.00,10.30,40.2,3.91,0.00,9.35,36.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
481,1788706271.2508,16.66,1860.591,217.160,2072.316,0.00,0.00,0.00,0.0,4.09,0.00,9.78,38.2,3.91,0.00,9.35,36.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
482,1788706271.2675,16.66,1860.695,217.159,2072.565,0.00,0.00,0.00,0.0,4.48,0.00,10.71,41.8,3.91,0.00,9.35,36.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
483,1788706271.2841,16.66,1860.747,217.158,2072.690,0.00,0.00,0.00,0.0,4.24,0.00,10.13,39.5,3.91,0.00,9.35,36.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
484,1788706271.3008,16.67,1860.852,217.157,2072.939,0.00,0.00,0.00,0.0,4.60,0.00,11.00,42.9,3.95,0.00,9.43,36.8,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
485,1788706271.3175,16.66,1860.904,217.157,2073.064,0.00,0.00,0.00,0.0,4.34,0.00,10.37,40.4,3.95,0.00,9.43,36.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
486,1788706271.3341,16.67,1861.009,217.156,2073.314,0.00,0.00,0.00,0.0,4.69,0.00,11.20,43.7,3.98,0.00,9.52,37.1,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
487,1788706271.3508,16.67,1861.062,217.156,2073.440,0.00,0.00,0.00,0.0,4.41,0.00,10.55,41.2,3.98,0.00,9.52,37.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
488,1788706271.3675,16.66,1861.114,217.156,2073.566,0.00,0.00,0.00,0.0,4.19,0.00,10.00,39.0,3.98,0.00,9.52,37.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
489,1788706271.3841,16.67,1861.219,217.156,2073.817,0.00,0.00,0.00,0.0,4.57,0.00,10.92,42.6,3.98,0.00,9.52,37.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
490,1788706271.4008,16.67,1861.272,217.156,2073.944,0.00,0.00,0.00,0.0,4.32,0.00,10.32,40.3,3.98,0.00,9.52,37.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
491,1788706271.4175,16.66,1861.378,217.156,2074.195,0.00,0.00,0.00,0.0,4.68,0.00,11.18,43.6,4.02,0.00,9.60,37.5,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
492,1788706271.4341,16.67,1861.431,217.156,2074.322,0.00,0.00,0.00,0.0,4.41,0.00,10.53,41.1,4.02,0.00,9.60,37.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
493,1788706271.4508,16.66,1861.484,217.156,2074.448,0.00,0.00,0.00,0.0,4.19,0.00,10.00,39.0,4.02,0.00,9.60,37.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
494,1788706271.4674,16.66,1861.589,217.157,2074.701,0.00,0.00,0.00,0.0,4.58,0.00,10.94,42.7,4.02,0.00,9.60,37.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
495,1788706271.4841,16.67,1861.643,217.158,2074.828,0.00,0.00,0.00,0.0,4.33,0.00,10.34,40.4,4.02,0.00,9.60,37.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
496,1788706271.5008,16.67,1861.749,217.159,2075.081,0.00,0.00,0.00,0.0,4.69,0.00,11.21,43.8,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
497,1788706271.5174,16.66,1861.802,217.160,2075.208,0.00,0.00,0.00,0.0,4.42,0.00,10.56,41.2,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
498,1788706271.5341,16.67,1861.855,217.161,2075.335,0.00,0.00,0.00,0.0,4.20,0.00,10.03,39.2,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
499,1788706271.5508,16.66,1861.961,217.162,2075.589,0.00,0.00,0.00,0.0,4.59,0.00,10.97,42.8,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
500,1788706271.5674,16.66,1862.015,217.163,2075.717,0.00,0.00,0.00,0.0,4.34,0.00,10.37,40.5,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
501,1788706271.5841,16.67,1862.121,217.165,2075.971,0.00,0.00,0.00,0.0,4.71,0.00,11.25,43.9,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
502,1788706271.6008,16.66,1862.174,217.167,2076.098,0.00,0.00,0.00,0.0,4.44,0.00,10.60,41.3,4.05,0.00,9.68,37.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
503,1788706271.6174,16.67,1862.281,217.169,2076.353,0.00,0.00,0.00,0.0,4.79,0.00,11.45,44.7,4.09,0.00,9.77,38.1,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
504,1788706271.6341,16.66,1862.335,217.170,2076.481,0.00,0.00,0.00,0.0,4.51,0.00,10.77,42.0,4.09,0.00,9.77,38.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
505,1788706271.6508,16.66,1862.388,217.171,2076.609,0.00,0.00,0.00,0.0,4.27,0.00,10.21,39.8,4.09,0.00,9.77,38.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
506,1788706271.6674,16.67,1862.495,217.173,2076.864,0.00,0.00,0.00,0.0,4.66,0.00,11.13,43.5,4.09,0.00,9.77,38.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
507,1788706271.6841,16.62,1862.548,217.173,2076.992,0.00,0.00,0.00,0.0,4.40,0.00,10.51,41.0,4.09,0.00,9.77,38.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
508,1788706271.7007,16.67,1862.656,217.175,2077.248,0.00,0.00,0.00,0.0,4.77,0.00,11.39,44.5,4.12,0.00,9.85,38.4,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
509,1788706271.7174,16.66,1862.709,217.176,2077.376,0.00,0.00,0.00,0.0,4.49,0.00,10.72,41.9,4.12,0.00,9.85,38.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
510,1788706271.7340,16.66,1862.763,217.176,2077.505,0.00,0.00,0.00,0.0,4.26,0.00,10.18,39.8,4.12,0.00,9.85,38.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
511,1788706271.7507,16.66,1862.871,217.177,2077.761,0.00,0.00,0.00,0.0,4.66,0.00,11.12,43.4,4.12,0.00,9.85,38.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
512,1788706271.7674,16.65,1862.924,217.177,2077.890,0.00,0.00,0.00,0.0,4.40,0.00,10.51,41.0,4.12,0.00,9.85,38.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
513,1788706271.7840,16.66,1863.032,217.178,2078.147,0.00,0.00,0.00,0.0,4.77,0.00,11.39,44.5,4.12,0.00,9.85,38.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
514,1788706271.8007,16.66,1863.086,217.178,2078.276,0.00,0.00,0.00,0.0,4.49,0.00,10.74,41.9,4.12,0.00,9.85,38.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
515,1788706271.8174,16.68,1863.194,217.178,2078.534,0.00,0.00,0.00,0.0,4.85,0.00,11.59,45.2,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
516,1788706271.8340,16.66,1863.248,217.178,2078.663,0.00,0.00,0.00,0.0,4.56,0.00,10.90,42.5,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
517,1788706271.8507,16.66,1863.302,217.177,2078.792,0.00,0.00,0.00,0.0,4.32,0.00,10.33,40.3,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
518,1788706271.8674,16.66,1863.411,217.176,2079.052,0.00,0.00,0.00,0.0,4.72,0.00,11.27,44.0,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
519,1788706271.8840,16.66,1863.465,217.176,2079.181,0.00,0.00,0.00,0.0,4.45,0.00,10.64,41.5,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
520,1788706271.9007,16.66,1863.573,217.174,2079.441,0.00,0.00,0.00,0.0,4.83,0.00,11.53,45.0,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
521,1788706271.9173,16.66,1863.628,217.173,2079.571,0.00,0.00,0.00,0.0,4.55,0.00,10.86,42.4,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
522,1788706271.9340,16.66,1863.683,217.172,2079.701,0.00,0.00,0.00,0.0,4.32,0.00,10.31,40.2,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
523,1788706271.9507,16.66,1863.792,217.170,2079.962,0.00,0.00,0.00,0.0,4.72,0.00,11.28,44.0,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
524,1788706271.9673,16.66,1863.847,217.169,2080.093,0.00,0.00,0.00,0.0,4.46,0.00,10.66,41.6,4.16,0.00,9.94,38.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
525,1788706271.9840,16.66,1863.956,217.167,2080.355,0.00,0.00,0.00,0.0,4.84,0.00,11.57,45.1,4.19,0.00,10.02,39.1,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
526,1788706272.0007,16.67,1864.011,217.166,2080.486,0.00,0.00,0.00,0.0,4.56,0.00,10.91,42.5,4.19,0.00,10.02,39.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
527,1788706272.0173,16.67,1864.121,217.164,2080.749,0.00,0.00,0.00,0.0,4.93,0.00,11.78,46.0,4.23,0.00,10.11,39.4,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
528,1788706272.0340,16.66,1864.177,217.163,2080.881,0.00,0.00,0.00,0.0,4.64,0.00,11.09,43.3,4.23,0.00,10.11,39.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
529,1788706272.0507,16.66,1864.232,217.162,2081.013,0.00,0.00,0.00,0.0,4.40,0.00,10.52,41.0,4.23,0.00,10.11,39.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
530,1788706272.0673,16.66,1864.343,217.161,2081.278,0.00,0.00,0.00,0.0,4.81,0.00,11.49,44.9,4.23,0.00,10.11,39.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
531,1788706272.0840,16.66,1864.398,217.160,2081.410,0.00,0.00,0.00,0.0,4.54,0.00,10.85,42.3,4.23,0.00,10.11,39.5,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
532,1788706272.1007,16.66,1864.510,217.159,2081.677,0.00,0.00,0.00,0.0,4.93,0.00,11.77,46.0,4.26,0.00,10.19,39.8,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
533,1788706272.1173,16.66,1864.565,217.158,2081.810,0.00,0.00,0.00,0.0,4.64,0.00,11.09,43.3,4.26,0.00,10.19,39.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
534,1788706272.1340,16.66,1864.621,217.158,2081.943,0.00,0.00,0.00,0.0,4.41,0.00,10.53,41.1,4.26,0.00,10.19,39.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
535,1788706272.1506,16.67,1864.733,217.158,2082.210,0.00,0.00,0.00,0.0,4.83,0.00,11.53,45.0,4.27,0.00,10.19,39.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
536,1788706272.1673,16.66,1864.789,217.157,2082.344,0.00,0.00,0.00,0.0,4.56,0.00,10.90,42.5,4.27,0.00,10.19,39.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
537,1788706272.1840,16.66,1864.902,217.157,2082.613,0.00,0.00,0.00,0.0,4.96,0.00,11.84,46.2,4.30,0.00,10.27,40.1,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
538,1788706272.2006,16.66,1864.958,217.157,2082.747,0.00,0.00,0.00,0.0,4.67,0.00,11.16,43.6,4.30,0.00,10.27,40.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
539,1788706272.2173,16.68,1865.071,217.156,2083.016,0.00,0.00,0.00,0.0,5.05,0.00,12.05,47.0,4.34,0.00,10.36,40.4,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
540,1788706272.2340,16.66,1865.127,217.156,2083.151,0.00,0.00,0.00,0.0,4.75,0.00,11.34,44.2,4.34,0.00,10.36,40.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
541,1788706272.2506,16.66,1865.183,217.156,2083.286,0.00,0.00,0.00,0.0,4.50,0.00,10.75,42.0,4.34,0.00,10.36,40.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
542,1788706272.2673,16.66,1865.297,217.156,2083.556,0.00,0.00,0.00,0.0,4.92,0.00,11.74,45.8,4.34,0.00,10.36,40.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
543,1788706272.2840,16.66,1865.353,217.156,2083.691,0.00,0.00,0.00,0.0,4.64,0.00,11.09,43.2,4.34,0.00,10.36,40.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
544,1788706272.3006,16.66,1865.467,217.155,2083.962,0.00,0.00,0.00,0.0,5.03,0.00,12.02,46.9,4.37,0.00,10.44,40.7,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
545,1788706272.3173,16.66,1865.523,217.155,2084.098,0.00,0.00,0.00,0.0,4.74,0.00,11.32,44.2,4.37,0.00,10.44,40.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
546,1788706272.3340,16.66,1865.580,217.155,2084.233,0.00,0.00,0.00,0.0,4.50,0.00,10.74,41.9,4.37,0.00,10.44,40.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
547,1788706272.3506,16.66,1865.694,217.155,2084.505,0.00,0.00,0.00,0.0,4.92,0.00,11.74,45.9,4.37,0.00,10.44,40.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
548,1788706272.3673,16.66,1865.751,217.155,2084.641,0.00,0.00,0.00,0.0,4.65,0.00,11.10,43.3,4.37,0.00,10.44,40.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
549,1788706272.3839,16.67,1865.865,217.155,2084.912,0.00,0.00,0.00,0.0,5.04,0.00,12.03,47.0,4.40,0.00,10.52,41.1,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
550,1788706272.4006,16.66,1865.922,217.155,2085.049,0.00,0.00,0.00,0.0,4.75,0.00,11.34,44.3,4.40,0.00,10.52,41.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
551,1788706272.4173,16.67,1866.036,217.155,2085.321,0.00,0.00,0.00,0.0,5.12,0.00,12.24,47.8,4.44,0.00,10.60,41.4,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
552,1788706272.4339,16.66,1866.093,217.156,2085.457,0.00,0.00,0.00,0.0,4.82,0.00,11.51,44.9,4.44,0.00,10.60,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
553,1788706272.4506,16.66,1866.150,217.156,2085.594,0.00,0.00,0.00,0.0,4.57,0.00,10.91,42.6,4.44,0.00,10.60,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
554,1788706272.4673,16.66,1866.264,217.156,2085.866,0.00,0.00,0.00,0.0,4.98,0.00,11.89,46.4,4.44,0.00,10.60,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
555,1788706272.4839,16.66,1866.321,217.157,2086.003,0.00,0.00,0.00,0.0,4.70,0.00,11.23,43.8,4.44,0.00,10.60,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
556,1788706272.5006,16.66,1866.436,217.158,2086.277,0.00,0.00,0.00,0.0,5.09,0.00,12.16,47.5,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
557,1788706272.5173,16.66,1866.493,217.158,2086.413,0.00,0.00,0.00,0.0,4.79,0.00,11.45,44.6,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
558,1788706272.5339,16.66,1866.550,217.158,2086.550,0.00,0.00,0.00,0.0,4.55,0.00,10.87,42.4,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
559,1788706272.5506,16.66,1866.665,217.159,2086.825,0.00,0.00,0.00,0.0,4.97,0.00,11.88,46.3,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
560,1788706272.5672,16.66,1866.723,217.159,2086.962,0.00,0.00,0.00,0.0,4.70,0.00,11.22,43.8,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
561,1788706272.5839,16.66,1866.838,217.159,2087.237,0.00,0.00,0.00,0.0,5.10,0.00,12.17,47.5,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
562,1788706272.6006,16.67,1866.896,217.159,2087.375,0.00,0.00,0.00,0.0,4.80,0.00,11.47,44.7,4.44,0.00,10.61,41.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
563,1788706272.6172,16.67,1867.011,217.159,2087.651,0.00,0.00,0.00,0.0,5.19,0.00,12.38,48.4,4.48,0.00,10.70,41.7,pos_only_smoothed,0,0.33,0x6ea869b0,0.0,0.0,0.0,ground_idle
564,1788706272.6339,16.66,1867.069,217.158,2087.789,0.00,0.00,0.00,0.0,4.88,0.00,11.65,45.5,4.48,0.00,10.70,41.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
565,1788706272.6506,16.66,1867.127,217.158,2087.927,0.00,0.00,0.00,0.0,4.62,0.00,11.05,43.1,4.48,0.00,10.70,41.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
566,1788706272.6672,16.66,1867.243,217.158,2088.204,0.00,0.00,0.00,0.0,5.05,0.00,12.05,47.1,4.48,0.00,10.70,41.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
567,1788706272.6839,16.66,1867.301,217.157,2088.343,0.00,0.00,0.00,0.0,4.76,0.00,11.38,44.4,4.48,0.00,10.70,41.8,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
568,1788706272.7006,16.66,1867.417,217.156,2088.621,0.00,0.00,0.00,0.0,5.16,0.00,12.33,48.1,4.51,0.00,10.78,42.1,pos_only_smoothed,0,0.31,0x6ea869b0,0.0,0.0,0.0,ground_idle
569,1788706272.7172,16.62,1867.476,217.156,2088.760,0.00,0.00,0.00,0.0,4.87,0.00,11.62,45.4,4.51,0.00,10.78,42.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
570,1788706272.7338,16.67,1867.534,217.156,2088.899,0.00,0.00,0.00,0.0,4.62,0.00,11.03,43.1,4.51,0.00,10.78,42.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
571,1788706272.7505,16.66,1867.651,217.155,2089.178,0.00,0.00,0.00,0.0,5.05,0.00,12.06,47.1,4.51,0.00,10.78,42.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
572,1788706272.7672,16.67,1867.709,217.155,2089.318,0.00,0.00,0.00,0.0,4.77,0.00,11.40,44.5,4.51,0.00,10.78,42.1,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
573,1788706272.7838,16.66,1867.827,217.154,2089.598,0.00,0.00,0.00,0.0,5.18,0.00,12.37,48.3,4.55,0.00,10.86,42.4,pos_only_smoothed,0,0.30,0x6ea869b0,0.0,0.0,0.0,ground_idle
574,1788706272.8005,16.66,1867.885,217.154,2089.738,0.00,0.00,0.00,0.0,4.88,0.00,11.66,45.5,4.55,0.00,10.86,42.4,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
575,1788706272.8172,16.67,1868.003,217.154,2090.019,0.00,0.00,0.00,0.0,5.27,0.00,12.59,49.1,4.58,0.00,10.94,42.7,pos_only_smoothed,0,0.32,0x6ea869b0,0.0,0.0,0.0,ground_idle
576,1788706272.8338,16.66,1868.062,217.154,2090.160,0.00,0.00,0.00,0.0,4.96,0.00,11.85,46.3,4.58,0.00,10.94,42.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
577,1788706272.8505,16.67,1868.121,217.154,2090.301,0.00,0.00,0.00,0.0,4.70,0.00,11.24,43.9,4.58,0.00,10.94,42.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
578,1788706272.8672,16.67,1868.239,217.155,2090.583,0.00,0.00,0.00,0.0,5.13,0.00,12.26,47.8,4.58,0.00,10.94,42.7,pos_only_smoothed,0,0.00,0x6ea869b0,0.0,0.0,0.0,ground_idle
